rgn_id,year,score
1,2012,0.804246299693379
1,2013,0.803264152076471
1,2014,0.802282004459564
1,2015,0.801299856842656
1,2016,0.800317709225749
1,2017,0.799335561608841
1,2018,0.798353413991934
2,2012,0.804246299693379
2,2013,0.803264152076471
2,2014,0.802282004459564
2,2015,0.801299856842656
2,2016,0.800317709225749
2,2017,0.799335561608841
2,2018,0.798353413991934
3,2012,0.804246299693379
3,2013,0.803264152076471
3,2014,0.802282004459564
3,2015,0.801299856842656
3,2016,0.800317709225749
3,2017,0.799335561608841
3,2018,0.798353413991934
4,2012,0.804246299693379
4,2013,0.803264152076471
4,2014,0.802282004459564
4,2015,0.801299856842656
4,2016,0.800317709225749
4,2017,0.799335561608841
4,2018,0.798353413991934
5,2012,0.804246299693379
5,2013,0.803264152076471
5,2014,0.802282004459564
5,2015,0.801299856842656
5,2016,0.800317709225749
5,2017,0.799335561608841
5,2018,0.798353413991934
6,2012,0.804246299693379
6,2013,0.803264152076471
6,2014,0.802282004459564
6,2015,0.801299856842656
6,2016,0.800317709225749
6,2017,0.799335561608841
6,2018,0.798353413991934
7,2012,0.804246299693379
7,2013,0.803264152076471
7,2014,0.802282004459564
7,2015,0.801299856842656
7,2016,0.800317709225749
7,2017,0.799335561608841
7,2018,0.798353413991934
