rgn_id,year,taxa_code,sust_coeff
1,2012,Atlantic bluefin tuna_1029,0.4
1,2012,Atlantic cod_1030,0.23
1,2012,Atlantic salmon_1031,0.17
1,2012,Atlantic salmon_1032,0.27
1,2012,Blue mussel_1033,0.93
1,2012,Blue mussel_1034,0.93
1,2012,Butter clam_1035,0.811764706
1,2012,Chinook(=Spring=King) salmon_1036,0.370833333
1,2012,Coho(=Silver) salmon_1037,0.33
1,2012,Cupped oysters nei_1038,0.888095238
1,2012,Japanese carpet shell_1039,0.841666667
1,2012,Marine molluscs nei_1040,0.533333333
1,2012,Marine molluscs nei_1041,0.533333333
1,2012,Pacific cupped oyster_1042,0.83
1,2012,Rainbow trout_1043,0.566666667
1,2012,Salmonids nei_1044,0.444010417
1,2012,Scallops nei_1045,0.833333333
1,2012,Scallops nei_1046,0.833333333
2,2012,Atlantic bluefin tuna_1029,0.4
2,2012,Atlantic cod_1030,0.23
2,2012,Atlantic salmon_1031,0.17
2,2012,Atlantic salmon_1032,0.27
2,2012,Blue mussel_1033,0.93
2,2012,Blue mussel_1034,0.93
2,2012,Butter clam_1035,0.811764706
2,2012,Chinook(=Spring=King) salmon_1036,0.370833333
2,2012,Coho(=Silver) salmon_1037,0.33
2,2012,Cupped oysters nei_1038,0.888095238
2,2012,Japanese carpet shell_1039,0.841666667
2,2012,Marine molluscs nei_1040,0.533333333
2,2012,Marine molluscs nei_1041,0.533333333
2,2012,Pacific cupped oyster_1042,0.83
2,2012,Rainbow trout_1043,0.566666667
2,2012,Salmonids nei_1044,0.444010417
2,2012,Scallops nei_1045,0.833333333
2,2012,Scallops nei_1046,0.833333333
3,2012,Atlantic bluefin tuna_1029,0.4
3,2012,Atlantic cod_1030,0.23
3,2012,Atlantic salmon_1031,0.17
3,2012,Atlantic salmon_1032,0.27
3,2012,Blue mussel_1033,0.93
3,2012,Blue mussel_1034,0.93
3,2012,Butter clam_1035,0.811764706
3,2012,Chinook(=Spring=King) salmon_1036,0.370833333
3,2012,Coho(=Silver) salmon_1037,0.33
3,2012,Cupped oysters nei_1038,0.888095238
3,2012,Japanese carpet shell_1039,0.841666667
3,2012,Marine molluscs nei_1040,0.533333333
3,2012,Marine molluscs nei_1041,0.533333333
3,2012,Pacific cupped oyster_1042,0.83
3,2012,Rainbow trout_1043,0.566666667
3,2012,Salmonids nei_1044,0.444010417
3,2012,Scallops nei_1045,0.833333333
3,2012,Scallops nei_1046,0.833333333
4,2012,Atlantic bluefin tuna_1029,0.4
4,2012,Atlantic cod_1030,0.23
4,2012,Atlantic salmon_1031,0.17
4,2012,Atlantic salmon_1032,0.27
4,2012,Blue mussel_1033,0.93
4,2012,Blue mussel_1034,0.93
4,2012,Butter clam_1035,0.811764706
4,2012,Chinook(=Spring=King) salmon_1036,0.370833333
4,2012,Coho(=Silver) salmon_1037,0.33
4,2012,Cupped oysters nei_1038,0.888095238
4,2012,Japanese carpet shell_1039,0.841666667
4,2012,Marine molluscs nei_1040,0.533333333
4,2012,Marine molluscs nei_1041,0.533333333
4,2012,Pacific cupped oyster_1042,0.83
4,2012,Rainbow trout_1043,0.566666667
4,2012,Salmonids nei_1044,0.444010417
4,2012,Scallops nei_1045,0.833333333
4,2012,Scallops nei_1046,0.833333333
5,2012,Atlantic bluefin tuna_1029,0.4
5,2012,Atlantic cod_1030,0.23
5,2012,Atlantic salmon_1031,0.17
5,2012,Atlantic salmon_1032,0.27
5,2012,Blue mussel_1033,0.93
5,2012,Blue mussel_1034,0.93
5,2012,Butter clam_1035,0.811764706
5,2012,Chinook(=Spring=King) salmon_1036,0.370833333
5,2012,Coho(=Silver) salmon_1037,0.33
5,2012,Cupped oysters nei_1038,0.888095238
5,2012,Japanese carpet shell_1039,0.841666667
5,2012,Marine molluscs nei_1040,0.533333333
5,2012,Marine molluscs nei_1041,0.533333333
5,2012,Pacific cupped oyster_1042,0.83
5,2012,Rainbow trout_1043,0.566666667
5,2012,Salmonids nei_1044,0.444010417
5,2012,Scallops nei_1045,0.833333333
5,2012,Scallops nei_1046,0.833333333
6,2012,Atlantic bluefin tuna_1029,0.4
6,2012,Atlantic cod_1030,0.23
6,2012,Atlantic salmon_1031,0.17
6,2012,Atlantic salmon_1032,0.27
