rgn_id,year,trend
1,2012,0
1,2013,0.02
2,2012,0
2,2013,0.02
3,2012,0
3,2013,0.02
4,2012,0
4,2013,0.02
5,2012,0
5,2013,0.02
6,2012,0
6,2013,0.02
7,2012,0
7,2013,0.02
