rgn_id,rgn_name,area_km2
1,Northwest Gulf,37098.16308675754
2,Northeast Gulf,39769.948139257336
3,Central Gulf,60462.82688803842
4,Mecatina,12166.561444064748
5,Madeleine Plateau,65116.32455940401
6,Northumberland Strait,11357.200080993132
7,Chaleur Bay,4696.189623764893
